Program ID: "SimCCT" -Solid State Phase Transformation (SSPT) tool, v1.25 beta (4th March 2019) v2.21 13th Aug 2018
 
 ============ TTT & CCT data ==========
Time Temperature Transformation (TTT) AND Continuous Cooling Transformation (CCT) results for the following conditions
 
Material Composition ID: enter alloy name/ID
 
Li 1998 used (suspect!)
 
Ae1: 701
Ae3: 845.374498536004
% nuleation at start: 1
% nuleation at finish: 99.9
 
ASTM median prior grain size: 8.0
Diameter prior grain size: 0.02209 mm
 
 
Initial CCT temperature: 899 C
 
 ============================================      TTT data     ====================================
 
     Ferrite-nuc,, Ferrite-comp,, Pearlite-nuc,, Pearlite-comp,, Bainite-nuc,, Bainite-comp,, Martensite-nuc
Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,
1.11, 659.0, 19.36, 659.0, 1857.20, 659.0, 6749.87, 659.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 660.0, 19.36, 660.0, 1964.88, 660.0, 7141.22, 660.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 661.0, 19.37, 661.0, 2082.59, 661.0, 7569.02, 661.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 662.0, 19.38, 662.0, 2211.56, 662.0, 8037.78, 662.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 663.0, 19.39, 663.0, 2353.25, 663.0, 8552.72, 663.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 664.0, 19.40, 664.0, 2509.30, 664.0, 9119.89, 664.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 665.0, 19.42, 665.0, 2681.67, 665.0, 9746.34, 665.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 666.0, 19.43, 666.0, 2872.61, 666.0, 10440.32, 666.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 667.0, 19.46, 667.0, 3084.81, 667.0, 11211.52, 667.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.11, 668.0, 19.48, 668.0, 3321.40, 668.0, 12071.40, 668.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.12, 669.0, 19.51, 669.0, 3586.12, 669.0, 13033.52, 669.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.12, 670.0, 19.53, 670.0, 3883.44, 670.0, 14114.11, 670.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.12, 671.0, 19.56, 671.0, 4218.71, 671.0, 15332.61, 671.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.12, 672.0, 19.60, 672.0, 4598.38, 672.0, 16712.49, 672.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.12, 673.0, 19.64, 673.0, 5030.30, 673.0, 18282.30, 673.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.12, 674.0, 19.67, 674.0, 5524.09, 674.0, 20076.94, 674.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.13, 675.0, 19.72, 675.0, 6091.59, 675.0, 22139.45, 675.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.13, 676.0, 19.76, 676.0, 6747.50, 676.0, 24523.31, 676.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.13, 677.0, 19.81, 677.0, 7510.26, 677.0, 27295.54, 677.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.14, 678.0, 19.86, 678.0, 8403.22, 678.0, 30540.93, 678.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.14, 679.0, 19.91, 679.0, 9456.18, 679.0, 34367.83, 679.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
1.14, 680.0, 19.97, 680.0, 10707.65, 680.0, 38916.21, 680.0, 0.00, 0.0, 0.00, 0.0, 0.00, 0.0
